Sale_ID,Customer_ID,Product_ID,Quantity,Sale_Date
300634,100061,200023,8,2/6/2025 0:00
300635,100271,200017,3,8/16/2024 0:00
300636,100002,200097,1,11/1/2024 0:00
300637,100238,200087,3,3/10/2025 0:00
300638,100273,200049,4,9/10/2024 0:00
300639,100236,200045,1,7/12/2024 0:00
300640,100058,200005,4,3/5/2025 0:00
300641,100009,200031,1,4/13/2024 0:00
300642,100018,200058,2,12/21/2025 0:00
300643,100025,200032,3,2/15/2025 0:00
300644,100225,200030,2,2/11/2026 0:00
300645,100029,200018,2,10/23/2024 0:00
300646,100120,200094,2,8/14/2025 0:00
300647,100165,200031,1,5/26/2024 0:00
300648,100267,200029,2,10/8/2024 0:00
300649,100032,200072,6,1/22/2026 0:00
300650,100090,200081,3,7/23/2025 0:00
300651,100254,200007,7,10/20/2025 0:00
300652,100196,200068,1,3/2/2025 0:00
300653,100210,200020,1,7/7/2024 0:00
300654,100276,200061,1,8/18/2024 0:00
300655,100154,200091,1,4/19/2025 0:00
300656,100030,200072,2,3/2/2025 0:00
300657,100286,200068,1,9/5/2024 0:00
300658,100131,200027,1,3/21/2024 0:00
300659,100231,200048,1,1/11/2026 0:00
300660,100098,200007,1,11/20/2025 0:00
300661,100021,200010,1,2/18/2026 0:00
300662,100287,200028,2,12/6/2024 0:00
300663,100156,200002,1,7/13/2024 0:00
300664,100061,200096,8,5/5/2025 0:00
300665,100125,200090,3,7/28/2024 0:00
300666,100204,200031,2,3/5/2026 0:00
300667,100145,200049,2,10/26/2025 0:00
300668,100184,200040,1,6/9/2025 0:00
300669,100255,200060,1,1/9/2026 0:00
300670,100241,200098,4,7/27/2024 0:00
300671,100190,200041,2,7/30/2025 0:00
300672,100114,200095,1,9/24/2024 0:00
300673,100284,200075,2,3/3/2025 0:00
300674,100152,200020,1,8/23/2024 0:00
300675,100195,200073,4,5/26/2025 0:00
300676,100282,200084,6,12/11/2024 0:00
300677,100132,200098,4,1/10/2026 0:00
300678,100252,200059,1,3/25/2026 0:00
300679,100181,200022,1,7/13/2025 0:00
300680,100251,200024,5,7/9/2025 0:00
300681,100031,200068,1,3/17/2024 0:00
300682,100025,200098,1,5/20/2024 0:00
300683,100119,200009,3,1/10/2024 0:00
300684,100112,200065,2,3/2/2024 0:00
300685,100248,200085,2,1/7/2024 0:00
300686,100273,200071,2,1/18/2024 0:00
300687,100272,200093,1,10/20/2024 0:00
300688,100009,200065,4,11/21/2025 0:00
300689,100221,200023,1,4/8/2024 0:00
300690,100269,200020,1,9/26/2025 0:00
300691,100270,200033,4,9/30/2024 0:00
300692,100204,200011,2,2/19/2025 0:00
300693,100236,200073,1,12/14/2025 0:00
300694,100116,200039,3,3/23/2024 0:00
300695,100017,200012,2,1/21/2025 0:00
300696,100283,200061,1,1/10/2024 0:00
300697,100088,200011,2,3/20/2025 0:00
300698,100170,200073,7,4/7/2024 0:00
300699,100271,200006,1,12/9/2025 0:00
300700,100291,200061,1,3/17/2024 0:00
300701,100144,200070,2,2/3/2024 0:00
300702,100092,200041,1,7/31/2024 0:00
300703,100074,200097,4,4/20/2026 0:00
300704,100204,200010,1,7/31/2025 0:00
300705,100124,200073,4,2/2/2025 0:00
300706,100277,200043,2,1/27/2026 0:00
300707,100072,200089,3,5/27/2025 0:00
300708,100178,200007,1,8/25/2024 0:00
300709,100039,200044,3,9/20/2025 0:00
300710,100204,200100,1,10/11/2025 0:00
300711,100140,200058,2,12/30/2024 0:00
300712,100284,200049,2,11/27/2025 0:00
300713,100300,200085,2,3/1/2026 0:00
300714,100152,200032,3,3/25/2024 0:00
300715,100138,200020,2,3/13/2026 0:00
300716,100079,200095,2,1/4/2025 0:00
300717,100055,200012,1,11/11/2024 0:00
300718,100228,200047,3,4/14/2024 0:00
300719,100068,200012,1,4/4/2025 0:00
300720,100286,200072,2,4/15/2024 0:00
300721,100014,200012,2,4/5/2024 0:00
300722,100167,200050,1,2/27/2025 0:00
300723,100199,200100,1,7/26/2025 0:00
300724,100125,200074,2,12/2/2025 0:00
300725,100195,200022,1,11/4/2024 0:00
300726,100138,200064,1,6/20/2024 0:00
300727,100223,200036,2,5/10/2025 0:00
300728,100040,200047,1,9/9/2024 0:00
300729,100254,200077,3,4/13/2025 0:00
300730,100055,200018,1,2/9/2025 0:00
300731,100171,200080,2,12/3/2024 0:00
300732,100226,200043,2,4/23/2026 0:00
300733,100070,200039,1,12/12/2025 0:00
300734,100103,200062,1,2/11/2025 0:00
300735,100164,200038,3,10/10/2025 0:00
300736,100252,200074,4,11/29/2024 0:00
300737,100193,200036,4,2/6/2025 0:00
300738,100187,200015,5,7/23/2024 0:00
300739,100280,200024,3,7/17/2025 0:00
300740,100014,200094,2,12/26/2025 0:00
300741,100108,200057,4,12/10/2025 0:00
300742,100036,200053,3,5/22/2024 0:00
300743,100156,200031,1,6/6/2024 0:00
300744,100217,200049,1,9/4/2025 0:00
300745,100246,200075,2,6/2/2025 0:00
300746,100215,200070,1,1/3/2025 0:00
300747,100275,200077,3,3/28/2024 0:00
300748,100056,200099,1,11/11/2025 0:00
300749,100182,200022,3,2/15/2024 0:00
300750,100289,200083,3,2/13/2025 0:00
300751,100170,200056,1,4/10/2024 0:00
300752,100133,200029,2,6/15/2025 0:00
300753,100286,200075,3,8/14/2024 0:00
300754,100229,200048,2,3/1/2026 0:00
300755,100257,200020,1,1/26/2024 0:00
300756,100248,200014,1,3/28/2024 0:00
300757,100060,200094,1,11/15/2024 0:00
300758,100176,200059,4,6/17/2025 0:00
300759,100248,200045,2,3/24/2025 0:00
300760,100232,200041,1,2/15/2024 0:00
300761,100059,200003,4,10/25/2025 0:00
300762,100056,200087,4,1/28/2026 0:00
300763,100125,200067,1,6/12/2024 0:00
300764,100170,200072,2,4/18/2025 0:00
300765,100119,200052,3,7/9/2024 0:00
300766,100222,200051,1,9/20/2025 0:00
300767,100102,200058,2,2/2/2025 0:00
300768,100003,200091,1,10/12/2024 0:00
300769,100033,200074,1,7/3/2025 0:00
300770,100096,200047,1,4/13/2025 0:00
300771,100059,200034,3,5/16/2025 0:00
300772,100271,200082,1,2/1/2025 0:00
300773,100201,200076,1,12/26/2024 0:00
300774,100235,200080,1,11/20/2025 0:00
300775,100153,200079,2,11/19/2025 0:00
300776,100069,200041,1,11/8/2024 0:00
300777,100060,200024,2,5/24/2024 0:00
300778,100262,200050,2,5/21/2024 0:00
300779,100295,200050,2,5/13/2025 0:00
300780,100276,200089,5,6/26/2024 0:00
300781,100285,200022,2,5/23/2024 0:00
300782,100096,200041,4,9/26/2025 0:00
300783,100028,200046,6,5/11/2025 0:00
300784,100070,200025,4,7/29/2025 0:00
300785,100259,200084,2,12/2/2025 0:00
300786,100252,200054,3,3/30/2025 0:00
300787,100251,200022,1,2/1/2024 0:00
300788,100113,200038,1,8/18/2024 0:00
300789,100276,200037,1,4/13/2025 0:00
300790,100290,200096,3,5/22/2025 0:00
300791,100282,200066,1,4/26/2024 0:00
300792,100138,200100,2,1/10/2025 0:00
300793,100278,200097,1,1/6/2026 0:00
300794,100226,200070,1,3/11/2025 0:00
300795,100053,200095,4,2/8/2026 0:00
300796,100127,200039,4,2/3/2024 0:00
300797,100231,200034,1,4/16/2026 0:00
300798,100045,200057,4,4/30/2024 0:00
300799,100122,200027,4,8/25/2025 0:00
300800,100180,200091,3,3/14/2025 0:00
300801,100085,200079,1,7/30/2024 0:00
300802,100106,200008,2,6/29/2025 0:00
300803,100144,200077,2,11/27/2024 0:00
300804,100150,200038,2,6/10/2025 0:00
300805,100049,200018,6,3/15/2026 0:00
300806,100211,200008,8,11/2/2025 0:00
300807,100065,200090,4,9/12/2024 0:00
300808,100075,200092,1,9/10/2024 0:00
300809,100202,200063,1,10/9/2025 0:00
300810,100138,200081,2,4/7/2025 0:00
300811,100039,200082,4,2/26/2026 0:00
300812,100048,200052,2,10/11/2024 0:00
300813,100189,200059,6,12/1/2024 0:00
300814,100298,200001,4,1/20/2026 0:00
300815,100048,200094,7,10/12/2025 0:00
300816,100184,200009,4,2/11/2025 0:00
300817,100112,200055,4,5/21/2025 0:00
300818,100138,200042,4,12/11/2024 0:00
300819,100281,200074,1,5/11/2025 0:00
300820,100176,200088,3,2/17/2024 0:00
300821,100051,200081,4,4/15/2025 0:00
300822,100009,200016,5,6/10/2024 0:00
300823,100226,200059,1,3/14/2025 0:00
300824,100104,200089,5,10/27/2025 0:00
300825,100155,200021,4,10/7/2024 0:00
300826,100048,200084,2,3/25/2024 0:00
300827,100191,200086,5,6/18/2024 0:00
300828,100027,200051,3,1/13/2026 0:00
300829,100120,200055,3,12/21/2025 0:00
300830,100049,200001,1,3/20/2024 0:00
300831,100068,200076,1,11/27/2025 0:00
300832,100228,200002,1,12/17/2024 0:00
300833,100062,200055,3,5/4/2025 0:00
300834,100037,200030,2,1/18/2026 0:00
300835,100053,200014,1,11/2/2024 0:00
300836,100071,200049,3,2/10/2026 0:00
300837,100069,200083,8,5/26/2024 0:00
300838,100036,200068,2,9/16/2025 0:00
300839,100085,200057,2,8/6/2024 0:00
300840,100078,200053,3,3/29/2025 0:00
300841,100112,200012,5,5/23/2024 0:00
300842,100064,200076,3,12/25/2024 0:00
300843,100220,200041,4,9/10/2024 0:00
300844,100142,200083,1,7/20/2025 0:00
300845,100146,200100,6,1/28/2024 0:00
300846,100155,200027,2,6/5/2025 0:00
300847,100097,200096,2,10/23/2025 0:00
300848,100028,200031,2,4/25/2024 0:00
300849,100124,200064,3,3/13/2024 0:00
300850,100271,200002,7,11/20/2024 0:00
300851,100068,200050,4,8/5/2025 0:00
300852,100216,200047,2,6/25/2024 0:00
300853,100242,200099,1,8/24/2025 0:00
300854,100035,200002,1,2/10/2024 0:00
300855,100031,200051,2,10/5/2025 0:00
300856,100257,200099,2,12/19/2025 0:00
300857,100206,200011,3,7/4/2025 0:00
300858,100079,200036,1,3/21/2024 0:00
300859,100262,200027,7,6/8/2024 0:00
300860,100275,200042,2,10/11/2025 0:00
300861,100034,200040,3,1/17/2026 0:00
300862,100123,200008,1,3/20/2025 0:00
300863,100060,200059,3,2/26/2024 0:00
300864,100159,200086,3,1/28/2026 0:00
300865,100090,200016,1,5/20/2024 0:00
300866,100006,200021,2,12/21/2024 0:00
300867,100268,200067,4,1/8/2026 0:00
300868,100133,200022,2,2/6/2026 0:00
300869,100138,200094,5,2/28/2026 0:00
300870,100016,200043,4,10/5/2024 0:00
300871,100269,200009,1,8/13/2025 0:00
300872,100040,200064,2,1/3/2025 0:00
300873,100029,200064,4,6/19/2024 0:00
300874,100189,200021,1,4/15/2024 0:00
300875,100294,200087,3,8/21/2024 0:00
300876,100261,200001,1,1/13/2024 0:00
300877,100126,200006,2,1/27/2025 0:00
300878,100077,200023,5,2/6/2024 0:00
300879,100284,200092,3,3/5/2025 0:00
300880,100115,200042,1,1/7/2026 0:00
300881,100164,200035,4,8/8/2025 0:00
300882,100191,200016,2,2/23/2024 0:00
300883,100092,200029,4,2/17/2024 0:00
300884,100206,200009,4,10/16/2024 0:00
300885,100160,200042,1,4/12/2025 0:00
300886,100005,200048,1,7/31/2025 0:00
300887,100156,200095,3,4/20/2025 0:00
300888,100189,200076,7,3/2/2026 0:00
300889,100101,200094,5,2/17/2026 0:00
300890,100126,200020,1,2/23/2025 0:00
300891,100013,200030,2,10/13/2025 0:00
300892,100005,200043,1,11/4/2025 0:00
300893,100193,200095,3,4/16/2024 0:00
300894,100106,200068,7,3/5/2025 0:00
300895,100252,200008,7,5/25/2024 0:00
300896,100144,200012,1,8/25/2024 0:00
300897,100267,200053,3,1/16/2025 0:00
300898,100235,200096,1,4/7/2024 0:00
300899,100259,200018,3,2/7/2025 0:00
300900,100039,200076,2,3/21/2025 0:00
300901,100067,200031,1,11/18/2024 0:00
300902,100202,200090,4,11/30/2024 0:00
300903,100163,200058,1,3/17/2024 0:00
300904,100104,200018,3,8/21/2025 0:00
300905,100056,200020,1,4/5/2025 0:00
300906,100239,200041,2,7/2/2025 0:00
300907,100184,200099,1,11/11/2024 0:00
300908,100238,200034,4,4/2/2024 0:00
300909,100081,200088,1,12/22/2025 0:00
300910,100021,200028,4,12/1/2024 0:00
300911,100076,200012,3,12/30/2024 0:00
300912,100203,200066,1,11/2/2024 0:00
300913,100134,200023,1,2/18/2025 0:00
300914,100232,200072,3,9/12/2024 0:00
300915,100049,200060,1,3/23/2026 0:00
300916,100072,200016,1,4/30/2026 0:00
300917,100114,200017,1,2/14/2025 0:00
300918,100191,200088,3,10/22/2025 0:00
300919,100044,200075,2,4/12/2026 0:00
300920,100039,200003,8,7/21/2024 0:00
300921,100228,200017,1,4/29/2026 0:00
300922,100170,200016,1,4/17/2025 0:00
300923,100026,200022,5,3/19/2025 0:00
300924,100203,200064,1,11/30/2025 0:00
300925,100219,200023,2,7/10/2024 0:00
300926,100141,200036,2,6/1/2024 0:00
300927,100018,200079,3,9/8/2024 0:00
300928,100152,200064,2,7/17/2025 0:00
300929,100246,200008,1,1/27/2025 0:00
300930,100071,200054,1,3/27/2026 0:00
300931,100270,200032,3,4/1/2026 0:00
300932,100279,200003,7,3/11/2026 0:00
300933,100184,200062,2,5/11/2025 0:00
300934,100177,200073,2,2/1/2025 0:00
300935,100139,200024,1,9/3/2025 0:00
300936,100113,200004,5,3/8/2026 0:00
300937,100144,200008,4,4/28/2025 0:00
300938,100272,200046,3,8/26/2024 0:00
300939,100082,200013,1,9/3/2024 0:00
300940,100137,200069,4,1/24/2026 0:00
300941,100029,200098,8,8/12/2024 0:00
300942,100295,200050,2,6/26/2024 0:00
300943,100091,200031,2,4/5/2026 0:00
300944,100184,200076,1,12/18/2025 0:00
300945,100181,200073,2,7/30/2025 0:00
300946,100097,200064,2,6/28/2024 0:00
300947,100252,200005,1,8/26/2024 0:00
300948,100113,200003,2,1/1/2024 0:00
300949,100170,200079,1,5/13/2024 0:00
300950,100175,200092,1,4/1/2026 0:00
300951,100166,200008,1,8/23/2025 0:00
300952,100073,200100,1,6/22/2025 0:00
300953,100187,200010,2,11/9/2025 0:00
300954,100203,200076,1,11/5/2024 0:00
300955,100166,200018,7,1/19/2026 0:00
300956,100224,200082,6,10/26/2025 0:00
300957,100163,200023,3,7/29/2025 0:00
300958,100183,200029,3,4/14/2026 0:00
300959,100090,200049,1,12/6/2025 0:00
300960,100151,200017,1,1/2/2024 0:00
300961,100294,200051,4,2/28/2026 0:00
300962,100291,200005,1,11/21/2024 0:00
300963,100114,200082,2,5/23/2025 0:00
300964,100073,200043,3,8/31/2024 0:00
300965,100178,200041,1,3/31/2024 0:00
300966,100172,200058,1,8/2/2024 0:00
300967,100128,200089,1,9/19/2024 0:00
300968,100056,200093,1,1/30/2025 0:00
300969,100225,200094,2,6/19/2024 0:00
300970,100212,200064,5,12/25/2024 0:00
300971,100280,200049,1,5/5/2025 0:00
300972,100296,200084,3,8/18/2024 0:00
300973,100084,200058,1,2/4/2024 0:00
300974,100151,200003,1,4/17/2024 0:00
300975,100038,200044,1,1/19/2025 0:00
300976,100083,200094,1,4/5/2024 0:00
300977,100174,200077,7,5/9/2025 0:00
300978,100016,200056,6,6/17/2024 0:00
300979,100223,200021,1,12/5/2024 0:00
300980,100106,200025,2,7/21/2025 0:00
300981,100277,200034,3,10/31/2024 0:00
300982,100122,200013,1,8/8/2025 0:00
300983,100282,200063,1,1/4/2025 0:00
300984,100002,200055,1,4/23/2026 0:00
300985,100246,200026,1,7/30/2024 0:00
300986,100088,200082,1,3/24/2024 0:00
300987,100243,200015,1,2/11/2025 0:00
300988,100242,200063,5,9/28/2024 0:00
300989,100047,200083,2,7/8/2024 0:00
300990,100190,200049,2,4/1/2025 0:00
300991,100023,200034,2,9/26/2024 0:00
300992,100116,200035,2,6/3/2024 0:00
300993,100050,200011,3,4/7/2026 0:00
300994,100278,200053,7,8/26/2025 0:00
300995,100117,200071,1,1/31/2025 0:00
300996,100268,200054,6,12/4/2025 0:00
300997,100244,200074,5,5/2/2025 0:00
300998,100154,200011,2,1/1/2026 0:00
300999,100018,200065,2,6/13/2025 0:00
301000,100293,200087,7,5/30/2024 0:00
301001,100062,200097,2,6/20/2024 0:00
301002,100109,200025,1,3/9/2025 0:00
301003,100041,200088,2,4/22/2026 0:00
301004,100076,200077,1,1/14/2026 0:00
301005,100035,200012,2,2/10/2025 0:00
301006,100283,200042,4,6/16/2025 0:00
301007,100235,200002,4,9/30/2025 0:00
301008,100268,200054,1,6/2/2024 0:00
301009,100076,200073,2,2/15/2026 0:00
301010,100052,200014,2,4/13/2024 0:00
301011,100147,200069,5,2/24/2025 0:00
301012,100136,200050,3,8/8/2025 0:00
301013,100243,200005,1,2/16/2025 0:00
301014,100074,200080,3,12/11/2025 0:00
301015,100206,200005,2,12/5/2024 0:00
301016,100122,200007,3,10/2/2024 0:00
301017,100191,200003,1,3/23/2026 0:00
301018,100156,200040,1,5/18/2025 0:00
301019,100051,200030,1,1/31/2026 0:00
301020,100227,200100,4,10/2/2024 0:00
301021,100214,200078,3,7/11/2024 0:00
301022,100227,200028,5,2/20/2025 0:00
301023,100249,200098,2,1/17/2025 0:00
301024,100029,200066,4,3/8/2024 0:00
301025,100160,200091,2,5/18/2024 0:00
301026,100269,200073,1,7/16/2024 0:00
301027,100103,200008,1,4/12/2025 0:00
301028,100026,200047,3,10/7/2024 0:00
301029,100189,200060,2,10/12/2025 0:00
301030,100064,200088,1,1/16/2025 0:00
301031,100251,200077,2,4/30/2025 0:00
301032,100283,200045,1,9/21/2024 0:00
301033,100047,200037,1,2/20/2024 0:00
301034,100084,200074,3,8/7/2024 0:00
301035,100114,200083,1,7/30/2024 0:00
301036,100138,200084,2,1/21/2024 0:00
301037,100005,200061,5,10/24/2025 0:00
301038,100089,200077,4,8/17/2024 0:00
301039,100130,200078,4,11/8/2024 0:00
301040,100141,200055,5,12/23/2024 0:00
301041,100236,200033,1,11/5/2024 0:00
301042,100267,200080,2,4/14/2024 0:00
301043,100004,200066,8,1/18/2025 0:00
301044,100288,200083,2,10/16/2024 0:00
301045,100153,200088,1,3/6/2024 0:00
301046,100173,200036,3,10/10/2024 0:00
301047,100134,200084,3,10/29/2025 0:00
301048,100153,200025,1,2/22/2026 0:00
301049,100124,200008,4,4/1/2026 0:00
301050,100207,200085,1,5/23/2024 0:00
301051,100014,200084,2,10/29/2024 0:00
301052,100133,200054,2,1/24/2026 0:00
301053,100019,200075,3,8/8/2025 0:00
301054,100098,200044,3,8/15/2024 0:00
301055,100274,200082,4,11/18/2025 0:00
301056,100184,200065,1,6/23/2024 0:00
301057,100286,200024,1,4/27/2025 0:00
301058,100066,200095,1,4/7/2026 0:00
301059,100287,200098,5,11/27/2025 0:00
301060,100172,200084,1,12/29/2024 0:00
301061,100115,200096,4,3/6/2025 0:00
301062,100170,200048,1,10/28/2024 0:00
301063,100238,200016,2,10/11/2025 0:00
301064,100299,200075,6,3/13/2024 0:00
301065,100242,200025,2,11/28/2025 0:00
301066,100196,200068,1,2/25/2024 0:00
301067,100078,200018,8,12/16/2024 0:00
301068,100210,200073,5,4/13/2025 0:00
301069,100074,200041,4,7/3/2024 0:00
301070,100042,200063,1,6/30/2024 0:00
301071,100161,200082,1,4/7/2025 0:00
301072,100141,200027,3,6/21/2024 0:00
301073,100296,200098,1,3/15/2026 0:00
301074,100046,200017,3,10/10/2025 0:00
301075,100220,200052,2,5/3/2025 0:00
301076,100197,200001,1,7/23/2024 0:00
301077,100192,200002,5,2/14/2026 0:00
301078,100272,200025,1,1/5/2024 0:00
301079,100128,200029,3,12/18/2024 0:00
301080,100160,200017,1,5/30/2025 0:00
301081,100157,200022,1,2/16/2024 0:00
301082,100153,200038,2,6/16/2025 0:00
301083,100269,200044,2,12/4/2025 0:00
301084,100069,200044,8,5/16/2025 0:00
301085,100184,200097,1,4/11/2026 0:00
301086,100207,200003,1,1/14/2026 0:00
301087,100068,200028,3,8/26/2025 0:00
301088,100259,200022,1,12/29/2025 0:00
301089,100020,200049,4,9/18/2024 0:00
301090,100274,200080,1,2/19/2024 0:00
301091,100056,200084,4,2/19/2024 0:00
301092,100060,200054,2,5/6/2024 0:00
301093,100281,200033,2,6/5/2024 0:00
301094,100106,200089,3,1/10/2024 0:00
301095,100155,200054,3,11/9/2025 0:00
301096,100267,200035,3,12/18/2025 0:00
301097,100071,200054,4,4/17/2024 0:00
301098,100262,200093,3,10/16/2024 0:00
301099,100059,200014,2,9/15/2025 0:00
301100,100103,200100,1,6/19/2025 0:00
301101,100104,200046,3,10/29/2024 0:00
301102,100083,200006,2,7/31/2024 0:00
301103,100247,200043,1,1/14/2024 0:00
301104,100046,200015,4,11/16/2025 0:00
301105,100253,200020,6,3/9/2026 0:00
301106,100262,200010,3,4/13/2024 0:00
301107,100132,200083,1,10/30/2024 0:00
301108,100136,200060,1,4/12/2026 0:00
301109,100090,200006,4,1/3/2025 0:00
301110,100161,200055,3,4/7/2024 0:00
301111,100024,200002,4,11/10/2025 0:00
301112,100088,200043,2,3/24/2025 0:00
301113,100138,200094,1,4/14/2026 0:00
301114,100176,200024,1,2/13/2025 0:00
301115,100234,200035,4,12/7/2025 0:00
301116,100245,200054,3,3/27/2026 0:00
301117,100086,200015,1,1/13/2026 0:00
301118,100031,200021,1,8/27/2025 0:00
301119,100248,200073,3,7/4/2024 0:00
301120,100195,200100,2,1/30/2024 0:00
301121,100067,200062,5,4/25/2024 0:00
301122,100211,200057,1,9/24/2024 0:00
301123,100161,200002,3,11/25/2025 0:00
301124,100269,200099,3,1/11/2026 0:00
301125,100290,200029,7,11/16/2025 0:00
301126,100174,200067,2,12/18/2025 0:00
301127,100049,200056,3,9/11/2024 0:00
301128,100247,200045,3,10/18/2025 0:00
301129,100198,200020,4,7/25/2025 0:00
301130,100028,200002,3,6/9/2024 0:00
301131,100259,200061,4,6/18/2024 0:00
301132,100039,200097,2,9/3/2024 0:00
301133,100170,200036,1,8/16/2024 0:00
301134,100282,200083,2,4/16/2026 0:00
301135,100121,200011,2,3/31/2026 0:00
301136,100294,200058,1,5/25/2025 0:00
301137,100229,200041,1,5/24/2025 0:00
301138,100010,200014,2,2/6/2024 0:00
301139,100286,200071,1,4/3/2024 0:00
301140,100156,200066,2,11/1/2025 0:00
301141,100234,200044,2,2/25/2024 0:00
301142,100115,200059,1,2/24/2026 0:00
301143,100243,200092,3,1/3/2026 0:00
301144,100232,200015,1,11/5/2025 0:00
301145,100114,200001,1,4/29/2026 0:00
301146,100150,200071,2,12/19/2025 0:00
301147,100055,200006,5,5/19/2025 0:00
301148,100072,200092,3,2/23/2025 0:00
301149,100055,200033,3,7/11/2024 0:00
301150,100062,200051,1,4/24/2026 0:00
301151,100098,200092,1,2/14/2026 0:00
301152,100213,200006,5,11/19/2025 0:00
301153,100064,200099,5,4/13/2025 0:00
301154,100259,200018,6,1/5/2024 0:00
301155,100272,200095,1,3/19/2025 0:00
